BasinID,NSE,Bias,StdRatio,Qobs5,Qsim5,Qobs95,Qsim95,Q5_Diff_Calc,Q95_Diff_Calc
01022500,-6.340679363562156,-22.597760932435694,1.178707494563622,-1.1204257011413574,0.3891564293675942,1.1423250436782837,3.907609995664264,1.3473290812332914,-2.4207514028421975
01031500,-9.439339515032383,-9.372515710766308,1.3602864132138706,-1.1390502452850342,0.4132198722788272,1.1340413093566895,3.91833729477456,1.3627758072914717,-2.455198027131239
01047000,-6.600443286191624,4.981944830961519,1.3828860016276427,-1.104689598083496,0.4527536488977977,1.1438066959381104,3.7857287758941256,1.4098469377128842,-2.3097627329320733
